shape,demo,method,parameters_per_dim,total_parameters,mean_l2,rmse,max_l2,frobenius_per_point,mean_l2_over_bbox_percent
CShape,0,spline_rest,17,34,0.10479666639918167,0.11770272844793181,0.24791068398005328,0.0037220870871175994,0.19644348494358557
CShape,1,spline_rest,17,34,0.09583793879919239,0.10846703360084138,0.21548109602383558,0.003430028772206737,0.15689308332398155
CShape,2,spline_rest,17,34,0.10120187241679045,0.11918473866775034,0.33443939236825404,0.003768952365220333,0.15914477755333994
CShape,3,spline_rest,17,34,0.09178275446324691,0.10289097663861756,0.2214622712598935,0.003253698368572069,0.15881078559846576
CShape,4,spline_rest,17,34,0.10730963332050225,0.1237878081295449,0.3745787232775922,0.003914514202492695,0.15672452219224658
CShape,5,spline_rest,17,34,0.10748642628036469,0.13078928313990335,0.5434051519863153,0.004135920282627533,0.16908450666226546
CShape,6,spline_rest,17,34,0.13558070051139273,0.15556069172495673,0.4337147579873676,0.004919261002421707,0.20517354562184986
DoubleBendedLine,0,spline_rest,17,34,0.06302946365034875,0.07234341871121079,0.17542895962475322,0.0022876997685066904,0.14118179500471245
DoubleBendedLine,1,spline_rest,17,34,0.06044445189742099,0.06875938429453822,0.15935284564696633,0.002174362648815507,0.12361668112297071
DoubleBendedLine,2,spline_rest,17,34,0.07625484983686981,0.09247454077590805,0.41060113940773607,0.0029243017442998395,0.15484257766299703
DoubleBendedLine,3,spline_rest,17,34,0.0883745592896328,0.10336071339945072,0.2519424347419983,0.003268552749221495,0.16824737822194719
DoubleBendedLine,4,spline_rest,17,34,0.05387377422752417,0.06303123667841992,0.15461733620807153,0.0019932227164095304,0.10572229027715437
DoubleBendedLine,5,spline_rest,17,34,0.08462288622132483,0.09536665374564582,0.2180877583836155,0.0030157583866486887,0.1547408374529668
DoubleBendedLine,6,spline_rest,17,34,0.09974948844879365,0.11709773579304096,0.24180306541772476,0.0037029555395463264,0.18299608598578115
GShape,0,spline_rest,17,34,0.16581342860951342,0.19400559324818037,0.5262910719222493,0.006134995534764341,0.3387910332729091
GShape,1,spline_rest,17,34,0.14959971532423486,0.21032251735592036,1.4492513659154336,0.006650981980650031,0.2549854452893897
GShape,2,spline_rest,17,34,0.14408991460893902,0.16902380982889467,0.727683074234313,0.005345002178584622,0.21625666393632428
GShape,3,spline_rest,17,34,0.11006611690349359,0.12737098720378026,0.6218117709291847,0.004027824273881068,0.16764261222802973
GShape,4,spline_rest,17,34,0.18484296258121105,0.23212586528801657,0.6517312247334892,0.007340464381475495,0.31346898251255784
GShape,5,spline_rest,17,34,0.11523933568373022,0.13888489865526119,0.3786661331745292,0.004391926123522818,0.18541853168969
GShape,6,spline_rest,17,34,0.1871955183013388,0.23805158370388046,0.7089597762789264,0.007527852051144842,0.31000300134507197
JShape,0,spline_rest,17,34,0.14153736599433098,0.23593304714413116,1.675342694161744,0.00746085804279339,0.29176567997477687
JShape,1,spline_rest,17,34,0.11510497233943404,0.15517467807042745,0.9551984334148231,0.004907054178859328,0.21605101147848896
JShape,2,spline_rest,17,34,0.10639656726779556,0.12666583900682357,0.35534855836127244,0.004005525529977626,0.20361850293107459
JShape,3,spline_rest,17,34,0.11680153109914988,0.1416110914898366,0.6625998760442782,0.004478135910503709,0.21347941712257112
JShape,4,spline_rest,17,34,0.1300844946886529,0.16052648151941235,0.7112629852378746,0.005076293063742699,0.22726192218765867
JShape,5,spline_rest,17,34,0.11037719384664171,0.14788335438608385,1.264986695088397,0.004676482278858764,0.18789173291245756
JShape,6,spline_rest,17,34,0.10524337121991355,0.12528013754881828,0.4490606241441628,0.003961705802334498,0.1877277093347783
JShape_2,0,spline_rest,17,34,0.10815591242416758,0.14547383915124265,0.7039893718674851,0.004600286716869029,0.24362755882013512
JShape_2,1,spline_rest,17,34,0.10719880820674273,0.15039547084648602,0.9773425437684858,0.004755922376483476,0.2316925382952053
JShape_2,2,spline_rest,17,34,0.1347508878176444,0.18939262813704397,1.2596030711191903,0.005989120769583514,0.2560025917014052
JShape_2,3,spline_rest,17,34,0.1585011196981257,0.21202974402266586,1.2736306105729023,0.0067049692281409634,0.2892533976511087
JShape_2,4,spline_rest,17,34,0.17338784547809682,0.20783866147578492,1.0366105345269927,0.00657243556104173,0.31551336609912706
JShape_2,5,spline_rest,17,34,0.1185483964506484,0.13446974342104545,0.2924355152603804,0.004252306655889459,0.21779639377361948
JShape_2,6,spline_rest,17,34,0.16475263039434482,0.18759761138063452,0.6368145784973234,0.005932357355699299,0.27714116995004096
Khamesh,0,spline_rest,17,34,0.08004141392823866,0.10194012584617719,0.6851888537683253,0.003223629826381193,0.1453804782201419
Khamesh,1,spline_rest,17,34,0.08406649576102972,0.09480943713810504,0.42174339907895675,0.0029981376503496783,0.14690329979733616
Khamesh,2,spline_rest,17,34,0.08922368669130125,0.10122279232400619,0.310959945755359,0.003200945748660681,0.14983650202113702
Khamesh,3,spline_rest,17,34,0.10227915041327754,0.1278127328604579,0.5810199627725825,0.004041793498096951,0.16339972099455027
Khamesh,4,spline_rest,17,34,0.12496691031487427,0.15214160192543022,0.563236362853126,0.004811139889510184,0.20191590715855837
Khamesh,5,spline_rest,17,34,0.0950052288156267,0.10982085065416704,0.2605165416087188,0.0034728402264436035,0.16391018639399996
Khamesh,6,spline_rest,17,34,0.09361428763270993,0.10879924004272752,0.292351187263897,0.003440534062304142,0.15150179860156085
LShape,0,spline_rest,17,34,0.07230502289276168,0.08131282539654933,0.1813963691180923,0.0025713373123668,0.1272888734748125
LShape,1,spline_rest,17,34,0.11199862272470307,0.1352442821688435,0.3339665949501208,0.004276799721680424,0.19594207508482894
LShape,2,spline_rest,17,34,0.07758391394645137,0.08836635762056867,0.19892111617383398,0.002794389586139741,0.12916400830044555
LShape,3,spline_rest,17,34,0.06692708003592443,0.08304250822837293,0.25457404180939475,0.002626034686149325,0.11698103450142068
LShape,4,spline_rest,17,34,0.10169995116836729,0.13174143175763156,0.6783070880883759,0.004166029865657553,0.16999229085946405
LShape,5,spline_rest,17,34,0.14425518016866296,0.19070571383321067,1.1536733809712834,0.0060306441852122595,0.2337723310548365
LShape,6,spline_rest,17,34,0.09834244623595172,0.12158159497424137,0.2971735860055586,0.0038447476167468362,0.1595757376930394
Leaf_1,0,spline_rest,17,34,0.07034602801741213,0.09034772546664574,0.72144513401363,0.002857045938901996,0.15199632482784098
Leaf_1,1,spline_rest,17,34,0.13124452175243181,0.17654924047759735,0.9856792131078215,0.00558297719082001,0.24794119416329694
Leaf_1,2,spline_rest,17,34,0.09673385646596026,0.1054564320554897,0.31913399597173814,0.003334825192101396,0.18228493631374265
Leaf_1,3,spline_rest,17,34,0.12938394903359096,0.15241518299146944,0.48525765406921234,0.004819791282443994,0.24859263840097062
Leaf_1,4,spline_rest,17,34,0.10548261523465971,0.12199599318551992,0.527965495539989,0.0038578520388062353,0.1845164635700398
Leaf_1,5,spline_rest,17,34,0.10434402219935217,0.1250179529621992,0.34036979364354886,0.003953414797723437,0.2021656341665459
Leaf_1,6,spline_rest,17,34,0.1206055919543838,0.14173678301706877,0.39305283493188203,0.004482110625590095,0.21204082898460888
Leaf_2,0,spline_rest,17,34,0.13966318684608195,0.1691608726290088,0.44971981580026155,0.0053493364848930325,0.24909214405966207
Leaf_2,1,spline_rest,17,34,0.13608799952371955,0.17309254816149422,1.0057990776484458,0.005473666981927124,0.23214252491910578
Leaf_2,2,spline_rest,17,34,0.1529329790168857,0.17422718026041434,0.562786263017818,0.005509547199316375,0.2537549812914889
Leaf_2,3,spline_rest,17,34,0.10287224173626226,0.12036061822552625,0.2868339256297527,0.0038061369417863675,0.1801448122241055
Leaf_2,4,spline_rest,17,34,0.13434474200375007,0.15910581802161602,0.38261826496845674,0.005031367739325719,0.22793643578685946
Leaf_2,5,spline_rest,17,34,0.16828998306664647,0.19959179746985967,1.0516682336578307,0.006311646822917889,0.2925777615848229
Leaf_2,6,spline_rest,17,34,0.16929139455472955,0.2042830245503629,1.0997791939383874,0.006459996448872411,0.28712777110708537
Line,0,spline_rest,17,34,0.04315152149835379,0.052745165464385214,0.13766698802553126,0.0016679485842991007,0.0843088680993804
Line,1,spline_rest,17,34,0.051908626928357175,0.06128908940787976,0.2343568458859545,0.0019381311824660063,0.0965362706000412
Line,2,spline_rest,17,34,0.07325289795488141,0.08489603405414627,0.25615427748858366,0.002684648319263207,0.13426002686270422
Line,3,spline_rest,17,34,0.04503090547415538,0.05638708525911393,0.21409056507054192,0.001783116200369057,0.08505948171769945
Line,4,spline_rest,17,34,0.06884898583757049,0.09160421152396545,0.32720095808203137,0.0028967795167957476,0.12655065022350878
Line,5,spline_rest,17,34,0.06829281752460026,0.08593092125199601,0.23269333730991287,0.002717374325928752,0.12477902197558585
Line,6,spline_rest,17,34,0.08778191248331109,0.10404297409821497,0.28877458693090313,0.0032901277268826256,0.1791390123674847
Multi_Models_1,0,spline_rest,17,34,0.07603544291595252,0.09822628960882714,0.32892240737707046,0.0031061880127122347,0.26201877104604937
Multi_Models_1,1,spline_rest,17,34,0.0401704085505221,0.04948479207344052,0.2731691333090463,0.0015648465249191825,0.1289625655531568
Multi_Models_1,2,spline_rest,17,34,0.062205015029524725,0.09009332803466384,0.34256970334242043,0.0028490011857423905,0.20834265149691475
Multi_Models_1,3,spline_rest,17,34,0.045657987451910784,0.059565281040951476,0.27572850198892634,0.0018836195755745195,0.21245790282008165
Multi_Models_1,4,spline_rest,17,34,0.05070672506975969,0.0577552818401282,0.19486841414248157,0.0018263823751976588,0.22230326188811084
Multi_Models_1,5,spline_rest,17,34,0.03844478189565981,0.0542358265970247,0.15993371821137092,0.0017150874282853723,0.2803161565246085
Multi_Models_1,6,spline_rest,17,34,0.03580103698888753,0.047418332086212794,0.11205251083280465,0.001499499322386762,0.26812774181494736
Multi_Models_2,0,spline_rest,17,34,0.038675150806667793,0.04693105254161538,0.21391692258727063,0.0014840901902053877,0.11667676931430633
Multi_Models_2,1,spline_rest,17,34,0.06074809430447671,0.07737359546953963,0.5064208778818071,0.0024467679244023054,0.17213450718981013
Multi_Models_2,2,spline_rest,17,34,0.06277607025662674,0.0830863658317749,0.23422378308103325,0.002627421585343991,0.18951274460616924
Multi_Models_2,3,spline_rest,17,34,0.06583793839071922,0.07659064819819338,0.3289003791468536,0.0024220089577496246,0.18822143438364472
Multi_Models_2,4,spline_rest,17,34,0.049849261843023074,0.0625590123810928,0.5206688405303128,0.0019782896729492678,0.21286137302664673
Multi_Models_2,5,spline_rest,17,34,0.07609884650670028,0.09506416463529443,0.2819741451853118,0.003006192841087605,0.32550268742855243
Multi_Models_2,6,spline_rest,17,34,0.06927268952303095,0.08232222767430583,0.2090027177835436,0.0026032574150975244,0.2743225598021512
Multi_Models_3,0,spline_rest,17,34,0.0836518137023147,0.10130830771672159,0.637486904451715,0.003203649982820525,0.2559096195356716
Multi_Models_3,1,spline_rest,17,34,0.12032549382173377,0.1753858794626802,0.976923757896326,0.005546188485338177,0.34693136228234495
Multi_Models_3,2,spline_rest,17,34,0.110032312598755,0.12522759964037017,0.2996633873290003,0.003960044407792523,0.29379693515323646
Multi_Models_3,3,spline_rest,17,34,0.1161164057600322,0.13038500344959156,0.34703277485030226,0.004123135836296204,0.3231433726658613
Multi_Models_3,4,spline_rest,17,34,0.0855794415442019,0.11505628369125837,0.8341959846600605,0.0036383991557886177,0.28878001562843497
Multi_Models_3,5,spline_rest,17,34,0.037888023924325005,0.04429510515651029,0.10376247717719458,0.001400734214912417,0.11293399199573512
Multi_Models_3,6,spline_rest,17,34,0.044649073632923246,0.05286451951802068,0.193850332070922,0.0016717228908737208,0.1387124846025648
Multi_Models_4,0,spline_rest,17,34,0.09884922417581,0.12354970395123642,0.4413045937479127,0.003906984687254119,0.23533822330482007
Multi_Models_4,1,spline_rest,17,34,0.07335835321477058,0.08579911383376476,0.22297119721625838,0.0027132062093875803,0.17189842524555854
Multi_Models_4,2,spline_rest,17,34,0.2650777949508456,0.390998028612142,1.409063434507019,0.012364443310500534,0.5716439434131404
Multi_Models_4,3,spline_rest,17,34,0.09331219120993917,0.11190887337430172,0.6112969233892601,0.003538869302461663,0.19983045947192396
Multi_Models_4,4,spline_rest,17,34,0.08121101353423185,0.09476434423323193,0.3924744794074481,0.0029967116874925555,0.31445138503968645
Multi_Models_4,5,spline_rest,17,34,0.0628880069005179,0.0732269091640277,0.23025486817246837,0.0023156381897258397,0.24221830420295493
Multi_Models_4,6,spline_rest,17,34,0.0771813920138018,0.09600427790047443,0.3466027528031528,0.003035921832852671,0.27615360445305237
NShape,0,spline_rest,17,34,0.14092219478969464,0.16558457843044125,0.7872899501602125,0.005236244132389833,0.23142591679069727
NShape,1,spline_rest,17,34,0.15474031307029754,0.1796723862080693,0.5817441705299409,0.005681739730549228,0.24533553191495916
NShape,2,spline_rest,17,34,0.1553498452071844,0.19165866264214992,1.0549156759092149,0.006060779072510186,0.24294759421360512
NShape,3,spline_rest,17,34,0.17375642755897525,0.20367784334618558,0.6305800663329273,0.006440858938849174,0.25913952335633034
NShape,4,spline_rest,17,34,0.14988362844735792,0.1726418305320883,0.503566428624237,0.00545941403902198,0.23500997063524526
NShape,5,spline_rest,17,34,0.1582293586532848,0.200865662710738,0.9242563935427152,0.006351929978850834,0.24122666161608852
NShape,6,spline_rest,17,34,0.23985777564201327,0.2832382767049301,0.9400451296698037,0.008956780749285905,0.35013360726795933
PShape,0,spline_rest,17,34,0.09030608132086775,0.12351794538515111,0.570812978520961,0.003905980393213614,0.16055444931161025
PShape,1,spline_rest,17,34,0.09963245089458747,0.1148333070722285,0.39825613134855303,0.003631348015977637,0.15869410554795904
PShape,2,spline_rest,17,34,0.09958173163149127,0.11101275051654068,0.385699532728752,0.0035105314095230235,0.15627590417288917
PShape,3,spline_rest,17,34,0.06440918823513035,0.07382017294188127,0.281360649363809,0.002334398837638774,0.10075520760507002
PShape,4,spline_rest,17,34,0.09374769838188948,0.10917636847746534,0.6499109761446439,0.003452459910545999,0.15981205267848334
PShape,5,spline_rest,17,34,0.12961766177856368,0.14553931742452927,0.48634525738416545,0.004602357321677435,0.20639883444085816
PShape,6,spline_rest,17,34,0.1230766054732136,0.1544052678581003,0.4161986754754043,0.004882723291599853,0.1895846148992531
RShape,0,spline_rest,17,34,0.06423365542872628,0.07779849319447846,0.5451483011803093,0.002460204370236609,0.10300701171383325
RShape,1,spline_rest,17,34,0.07480652729296156,0.08608384178484155,0.34142945821173465,0.002722210097776737,0.1185255370886929
RShape,2,spline_rest,17,34,0.09221641792654983,0.1160259627829656,0.37040408415171255,0.0036690631010809992,0.14681861292863713
RShape,3,spline_rest,17,34,0.08576334949387879,0.10720955095317833,0.3175740958886821,0.0033902636793591945,0.1408552575868835
RShape,4,spline_rest,17,34,0.10294192882281844,0.12059057001385112,0.6234545011750207,0.003813408655817722,0.16460001453061976
RShape,5,spline_rest,17,34,0.11839134759848263,0.17293674749723958,0.6115789530663195,0.005468740132327007,0.18078813885652067
RShape,6,spline_rest,17,34,0.09876620484285324,0.11701669726298611,0.5802806360624709,0.003700392876214273,0.15482986094726214
Saeghe,0,spline_rest,17,34,0.08493333880908355,0.10467648163929423,0.28276722997474163,0.003310160994329657,0.15846988098511658
Saeghe,1,spline_rest,17,34,0.06979124048887977,0.08501423267629572,0.24404602905254189,0.0026883860878860666,0.12960534480089822
Saeghe,2,spline_rest,17,34,0.07432572188826315,0.0840299181046792,0.22668117527323745,0.0026572593280820545,0.135556722245615
Saeghe,3,spline_rest,17,34,0.12182486222755572,0.15312223558098748,0.4457170912330052,0.004842150248527965,0.22588315738258113
Saeghe,4,spline_rest,17,34,0.07485142112358639,0.09027616405114526,0.249490995179582,0.002854782968246324,0.13487518160332349
Saeghe,5,spline_rest,17,34,0.09197470104629642,0.10740397801613781,0.3491055658254303,0.0033964120029364828,0.16177572860576656
Saeghe,6,spline_rest,17,34,0.08742985712135333,0.10287106080317511,0.416661589836931,0.0032530685745570365,0.14986621662110897
Sharpc,0,spline_rest,17,34,0.08131843527840722,0.1215184726362222,1.1004939300535515,0.0038427515131530796,0.15162294260903317
Sharpc,1,spline_rest,17,34,0.08326695358227346,0.1091712576862616,0.6158402460486696,0.003452298293137505,0.15682445457061447
Sharpc,2,spline_rest,17,34,0.13584673151442994,0.1823268282762552,1.0718998565360285,0.005765680559073582,0.22801714775473605
Sharpc,3,spline_rest,17,34,0.07811201580309499,0.0957080457341775,0.27153767303824233,0.0030265541492356307,0.1329061692253098
Sharpc,4,spline_rest,17,34,0.07120344110582738,0.08386603153408813,0.2967261096695673,0.0026520767796722375,0.12155113079802427
Sharpc,5,spline_rest,17,34,0.12836336588894556,0.15599224707443274,0.41104944912611113,0.004932907980829448,0.22019286617141157
Sharpc,6,spline_rest,17,34,0.14088293027469076,0.16960343408078724,0.5136905335674363,0.005363331506815138,0.22700396723467095
Sine,0,spline_rest,17,34,0.07513380054386613,0.09510993605796557,0.5436634219864325,0.003007640260561475,0.1502629201242206
Sine,1,spline_rest,17,34,0.09616194888622978,0.11983065200827384,0.5860680526328635,0.003789377938491755,0.1862719615006668
Sine,2,spline_rest,17,34,0.12549911264630143,0.1627901651039101,0.9614357702082224,0.005147877024032169,0.23818028486674453
Sine,3,spline_rest,17,34,0.0813397800624563,0.09302659389546544,0.24099199464783655,0.0029417591967718652,0.1440486761511536
Sine,4,spline_rest,17,34,0.11366599778887997,0.13117555916884208,0.3862198204581029,0.004148135403197247,0.22032026527800572
Sine,5,spline_rest,17,34,0.11985359044921916,0.15268044890716467,1.1817775478785435,0.004828179727236065,0.22854365394648238
Sine,6,spline_rest,17,34,0.08656419182214552,0.10738434668377507,0.6180162939698356,0.003395791205698783,0.15939025198448126
Snake,0,spline_rest,17,34,0.2054680543808998,0.25891838588172883,1.155920110067748,0.00818771827480647,0.3617963206520736
Snake,1,spline_rest,17,34,0.16743574765709557,0.19912024925702546,0.6696731167322801,0.006296735159126508,0.29249325401816745
Snake,2,spline_rest,17,34,0.14231607934524076,0.18341699955005447,0.5348498931868378,0.005800154801722509,0.23970543476565018
Snake,3,spline_rest,17,34,0.15116697890368794,0.1837125215431288,0.7500632938530484,0.005809500027690383,0.2621549849227676
Snake,4,spline_rest,17,34,0.12765529812087648,0.1872137871029872,1.203224903229918,0.005920219766312954,0.21343792035203293
Snake,5,spline_rest,17,34,0.12175047508551497,0.1444772045048963,0.5977338684910904,0.004568770362094119,0.2111046076022675
Snake,6,spline_rest,17,34,0.17004432351714793,0.21721184836897897,0.903653606785154,0.006868841756211036,0.28309088518979564
Spoon,0,spline_rest,17,34,0.05568989450018793,0.06770831316664239,0.308027366735233,0.0021411248613455777,0.10960904191316694
Spoon,1,spline_rest,17,34,0.062179183171351585,0.07119975046291373,0.19444449295871324,0.002251533802984353,0.11665671318134985
Spoon,2,spline_rest,17,34,0.06778847369660934,0.07771694765949373,0.31859763441472705,0.0024576256740009225,0.12864312740100567
Spoon,3,spline_rest,17,34,0.05704378483832889,0.06454766934145191,0.2435053006496858,0.002041176527744088,0.10512657826406722
Spoon,4,spline_rest,17,34,0.06532129856936436,0.07457854306065524,0.2245070379048324,0.0023583806064861558,0.12495820044565038
Spoon,5,spline_rest,17,34,0.1861755426061257,0.2972974449743329,1.1483477600094254,0.009401370686674708,0.3527397081028306
Spoon,6,spline_rest,17,34,0.0683890742374443,0.07844858840889302,0.38476204960426197,0.0024807621859718643,0.13032741192718783
Sshape,0,spline_rest,17,34,0.22487607849279553,0.3003434629005155,1.3011065861542606,0.009497694231079106,0.38369320109002003
Sshape,1,spline_rest,17,34,0.16254819843095897,0.20285376862164703,0.747126444434493,0.006414799407931997,0.27255002585219157
Sshape,2,spline_rest,17,34,0.11923934164820386,0.14154743745652607,0.49958637441846787,0.004476122993228533,0.18508304852194205
Sshape,3,spline_rest,17,34,0.19030693502905943,0.22375769243740695,0.5906427489085848,0.007075839520856393,0.289135777853105
Sshape,4,spline_rest,17,34,0.13063938967996386,0.14827178552300796,0.5813932999368326,0.004688765549926853,0.1981777708366101
Sshape,5,spline_rest,17,34,0.12083508339838873,0.13625796316153688,0.3756005218753171,0.004308855129257741,0.18449546171464756
Sshape,6,spline_rest,17,34,0.2293568338443558,0.2639394367129627,0.5947860825707212,0.008346497843548278,0.3439618579645255
Trapezoid,0,spline_rest,17,34,0.10326699931837188,0.1297607447194836,0.69600792331114,0.00410339504193235,0.21062608126805385
Trapezoid,1,spline_rest,17,34,0.07765403785815385,0.09084697638448679,0.4439537758751962,0.002872833639145069,0.1414427708203529
Trapezoid,2,spline_rest,17,34,0.07642945010956202,0.0983161364846081,0.6325927666287666,0.0031090292203934155,0.15182752022348045
Trapezoid,3,spline_rest,17,34,0.09454207531787111,0.1070738726842338,0.2607594191065308,0.003385973155770658,0.17131850025897907
Trapezoid,4,spline_rest,17,34,0.07710546098162806,0.08952342058635851,0.22830300452209465,0.002830979129820995,0.1409289103192857
Trapezoid,5,spline_rest,17,34,0.11118395408988195,0.14050831711731568,0.8469882499316486,0.004443263122879417,0.1987723664154743
Trapezoid,6,spline_rest,17,34,0.10075355255169956,0.12382051597453818,0.4604660934855571,0.00391554851536804,0.18481746224865941
WShape,0,spline_rest,17,34,0.12966851918303474,0.1467776822744287,0.6400762133695744,0.004641517856677182,0.26329675685840576
WShape,1,spline_rest,17,34,0.09104673858011515,0.10778059940546188,0.35000626842088794,0.0034083218169944944,0.17297299020772813
WShape,2,spline_rest,17,34,0.1162269762166896,0.15969764558989402,0.941608200620152,0.005050082970304092,0.22625357077905472
WShape,3,spline_rest,17,34,0.13120426823911524,0.17811067963823818,1.1596100526701782,0.005632354232574075,0.24247433056452744
WShape,4,spline_rest,17,34,0.16470304800581367,0.18486185944246725,0.5386841057830726,0.005845845283321011,0.29045420777959136
WShape,5,spline_rest,17,34,0.12957410248274245,0.15367658965460573,0.5015441977425703,0.004859680463556228,0.23868953270551763
WShape,6,spline_rest,17,34,0.18024504001769476,0.2136002267691505,0.527326810394148,0.006754632253189845,0.3445084631706366
Worm,0,spline_rest,17,34,0.04748340262156158,0.05976717330383827,0.2557629225516902,0.001890003969501397,0.0963086268380506
Worm,1,spline_rest,17,34,0.06102606230292845,0.09067399790690006,0.5714311131033651,0.0028673635793914436,0.12303801669758249
Worm,2,spline_rest,17,34,0.05656551418935179,0.06694004828442061,0.2176112844753826,0.00211683019260416,0.11329068168883276
Worm,3,spline_rest,17,34,0.055685363216433886,0.07216154891011066,0.4018360179102129,0.002281948540415908,0.11004648420526111
Worm,4,spline_rest,17,34,0.05964078690790501,0.07193849260871017,0.18912807362044398,0.0022748948808271226,0.11665276339426639
Worm,5,spline_rest,17,34,0.058431662191696376,0.07396727430392619,0.399524156108034,0.002339050591148524,0.11178356635825486
Worm,6,spline_rest,17,34,0.047723280233905895,0.05291589867408974,0.1833702695648702,0.0016733476424480754,0.0933496775956768
Zshape,0,spline_rest,17,34,0.10671456157410787,0.1309067295726213,0.3353270953670024,0.004139634264932036,0.18977108989705233
Zshape,1,spline_rest,17,34,0.10768118185790708,0.12909354772171056,0.3396280765548168,0.004082296420322459,0.17794281173068507
Zshape,2,spline_rest,17,34,0.13832523220249757,0.1684226865714819,0.6897492966546835,0.005325992992105381,0.2453296406700712
Zshape,3,spline_rest,17,34,0.1487790115429654,0.1718628173814065,0.6022569397773755,0.0054347794801881955,0.23897641824420615
Zshape,4,spline_rest,17,34,0.11348383036184592,0.1303875866047496,0.3442512348545843,0.004123217522834695,0.18765721730097337
Zshape,5,spline_rest,17,34,0.10203839065118131,0.12224672344299511,0.2843276027251909,0.003865780825725656,0.15346885596915336
Zshape,6,spline_rest,17,34,0.37840478894585405,0.47540535067517414,1.8824215798311774,0.015033637199646175,0.5966035976175632
heee,0,spline_rest,17,34,0.15002372781788315,0.18630153887696943,0.6518941611618073,0.005891371944456312,0.2772808623548734
heee,1,spline_rest,17,34,0.15572098557833286,0.1812706330778974,0.47986994322335685,0.005732280734268141,0.2623205251832247
heee,2,spline_rest,17,34,0.17062269042910805,0.21249695157532436,1.082753718958979,0.006719743628205301,0.3000556572905063
heee,3,spline_rest,17,34,0.13905335935190133,0.15976779655898468,0.42488874177097,0.005052301338728037,0.23653563818604337
heee,4,spline_rest,17,34,0.20100416973817511,0.2386085229649758,0.9677205286765606,0.007545464016979167,0.3311135505762758
heee,5,spline_rest,17,34,0.14363522640004642,0.1764605018759122,0.5442123758636437,0.005580171029842976,0.23806667874603532
heee,6,spline_rest,17,34,0.17628025646978193,0.21686939137777209,0.6193018134236242,0.006858012315282417,0.2789689204497099
Angle,0,spline_rest,22,44,0.02908391716609496,0.041623018862247174,0.3928295096593381,0.001316235426968513,0.04943692802785384
Angle,1,spline_rest,22,44,0.04081325479216785,0.06055545126422243,0.4101927799740728,0.0019149315073426563,0.06841419086581227
Angle,2,spline_rest,22,44,0.04256709079241202,0.04877502277019092,0.11633252654260763,0.0015424016488037875,0.07101068718751714
Angle,3,spline_rest,22,44,0.06159098530563648,0.07490209115397169,0.40084128424573806,0.0023686120955610022,0.09759288549438067
Angle,4,spline_rest,22,44,0.06475580466547477,0.08117988989360614,0.43365680235817494,0.0025671335226547945,0.10252187841069153
Angle,5,spline_rest,22,44,0.07945173462533854,0.09794525728906214,0.4376008013371252,0.0030973009904464535,0.12859916664735535
Angle,6,spline_rest,22,44,0.08247369928399187,0.09597438430484925,0.2663401464219277,0.003034976514356395,0.13058090659632882
BendedLine,0,spline_rest,22,44,0.035111623359195196,0.04210371400055271,0.15368545508140222,0.0013314363419406644,0.08180584176466181
BendedLine,1,spline_rest,22,44,0.0307869908544367,0.03927333287144484,0.3782871890827872,0.001241931831797265,0.06905690218762241
BendedLine,2,spline_rest,22,44,0.04523593142841767,0.054829176652585764,0.36725153688096823,0.0017338508045389761,0.09612469253431646
BendedLine,3,spline_rest,22,44,0.040957833458474015,0.05159563210147111,0.32984274260125646,0.001631597147567486,0.08473952469703497
BendedLine,4,spline_rest,22,44,0.03968748685465341,0.047258970480092366,0.1111957232132237,0.0014944598659175298,0.07764000433205867
BendedLine,5,spline_rest,22,44,0.06817695849542359,0.08158720773088071,0.41845144395264916,0.0025800140436288096,0.12569944104023764
BendedLine,6,spline_rest,22,44,0.06206097868052283,0.07493299732134723,0.27875170812844113,0.0023695894343875334,0.12010109542918859
CShape,0,spline_rest,22,44,0.0452688009364485,0.05677473212080095,0.14162945811550776,0.0017953746704765297,0.08485728907921479
CShape,1,spline_rest,22,44,0.05305937562067094,0.05980463817833493,0.11393211981781276,0.0018911887128580155,0.0868617287128311
CShape,2,spline_rest,22,44,0.04866771604889065,0.05563423660897415,0.1636967650635574,0.0017593090356908076,0.07653230774952345
CShape,3,spline_rest,22,44,0.06518811984897975,0.07965590031377244,0.23034628611488045,0.0025189407406284196,0.11279435429287488
CShape,4,spline_rest,22,44,0.06483449297588517,0.07587739152058792,0.24154952689848763,0.002399453801174048,0.0946900536215029
CShape,5,spline_rest,22,44,0.06903874012744897,0.08174911121650041,0.3304456283232245,0.0025851338813855955,0.10860330665925692
CShape,6,spline_rest,22,44,0.08131021050544078,0.09479640324783375,0.3633628356528801,0.002997725482549378,0.12304630468595665
DoubleBendedLine,0,spline_rest,22,44,0.04403899082127818,0.05001392714582687,0.13912763677264434,0.0015815792451053718,0.09864440238354631
DoubleBendedLine,1,spline_rest,22,44,0.04363841404866089,0.05167579806350195,0.14062502984141365,0.0016341322178758462,0.08924617139915939
DoubleBendedLine,2,spline_rest,22,44,0.05020568930205716,0.060566444759978647,0.33631467348812233,0.0019152791522030266,0.10194733005846542
DoubleBendedLine,3,spline_rest,22,44,0.04739229664105814,0.05595826031213159,0.17565367790323244,0.0017695555648694057,0.09022539656059378
DoubleBendedLine,4,spline_rest,22,44,0.039466743539190594,0.045979590579354704,0.1315294500734072,0.0014540023211278184,0.07744982742665488
